room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,suburb
6080094,31560919,Shared room,Inner Sydney,0,0,2,1,78,-33.88835,151.217623,Surry Hills
18367523,127174045,Shared room,St George-Sutherland,0,0,2,1,66,-33.955299,151.138935,Rockdale
13318796,5963064,Shared room,Lower Northern Sydney,1,0,2,1,78,-33.836621,151.204454,North Sydney
16440518,107810110,Shared room,Eastern Suburbs,0,0,1,1,82,-33.945108,151.257222,Maroubra
12567766,55603745,Shared room,Inner Sydney,1,0,4,1,78,-33.854238,151.17864,Balmain
14933103,82861200,Shared room,Eastern Suburbs,1,0,1,1,62,-33.954161,151.247734,Maroubra
5653947,29302932,Shared room,Lower Northern Sydney,4,4.5,2,1,63,-33.822825,151.098022,Putney
18497142,86492160,Shared room,Inner Sydney,0,0,1,1,20,-33.871066,151.196228,Pyrmont
3987839,20671885,Shared room,Inner Sydney,23,4.5,5,1,24,-33.895539,151.207375,Redfern
19457938,9159586,Shared room,Inner Sydney,0,0,1,1,18,-33.906001,151.182585,Erskineville
16606000,36107319,Shared room,Inner Sydney,3,4.5,1,1,30,-33.880822,151.210224,Surry Hills
13439477,30165451,Shared room,Eastern Suburbs,0,0,2,1,31,-33.888791,151.257264,Bellevue Hill
16326281,61909324,Shared room,Inner Sydney,5,5,1,1,23,-33.922122,151.209577,Rosebery
18362010,108221824,Shared room,Eastern Suburbs,1,0,1,1,26,-33.943948,151.249264,Maroubra
19449687,136356454,Shared room,Eastern Suburbs,0,0,1,1,27,-33.920896,151.220882,Kingsford
8559496,26395164,Shared room,Inner Sydney,12,5,1,1,39,-33.92427,151.187502,Mascot
17079906,107411366,Shared room,Eastern Suburbs,3,4.5,1,1,31,-33.893765,151.250512,Bondi Junction
18832353,131139864,Shared room,Eastern Suburbs,0,0,6,1,22,-33.881886,151.254078,Bellevue Hill
17078871,107411366,Shared room,Eastern Suburbs,5,4.5,1,1,31,-33.893824,151.251101,Bondi Junction
19335960,22068632,Shared room,Inner Sydney,0,0,1,1,23,-33.875649,151.186763,Glebe
17079073,107411366,Shared room,Eastern Suburbs,8,4.5,1,1,31,-33.894587,151.250804,Bondi Junction
14924249,23205064,Shared room,Inner Sydney,18,4.5,1,1,23,-33.902674,151.18506,Erskineville
19336158,134000521,Shared room,Eastern Suburbs,0,0,1,1,20,-33.950938,151.252265,Maroubra
5196030,5621878,Shared room,Inner Sydney,2,0,1,1,22,-33.900773,151.212243,Waterloo
8120010,41674088,Shared room,Eastern Suburbs,1,0,1,1,24,-33.89472,151.248189,Bondi Junction
8411873,2308393,Shared room,Inner Sydney,0,0,6,1,30,-33.878561,151.196154,Ultimo
8394453,2308393,Shared room,Inner Sydney,2,0,2,1,31,-33.874705,151.194728,Pyrmont
6672708,34923740,Shared room,Eastern Suburbs,13,3.5,8,1,21,-33.890022,151.272223,Bondi Beach
17561678,20108184,Shared room,Eastern Suburbs,1,0,1,1,31,-33.889258,151.274634,Bondi Beach
13303566,21828354,Shared room,Inner Sydney,0,0,1,1,18,-33.882395,151.202771,Haymarket
8622408,45354375,Shared room,Inner Sydney,45,4.5,1,1,25,-33.889493,151.207084,Surry Hills
12570840,30781917,Shared room,Eastern Suburbs,0,0,1,1,18,-33.887848,151.266466,Bondi Beach
11826366,30781917,Shared room,Eastern Suburbs,0,0,1,1,26,-33.886781,151.266152,Bellevue Hill
12028646,50053984,Shared room,Eastern Suburbs,0,0,1,1,24,-33.886653,151.273524,Bondi Beach
14117548,58974040,Shared room,Eastern Suburbs,5,0,1,1,24,-33.891492,151.245638,Bondi Junction
9565499,49378791,Shared room,Eastern Suburbs,2,0,2,1,31,-33.887496,151.243949,Woollahra
9134116,47573530,Shared room,Inner Sydney,0,0,1,1,37,-33.879314,151.207528,Haymarket
12688512,39182909,Shared room,Inner Sydney,0,0,1,1,34,-33.872609,151.196634,Pyrmont
18814018,130100412,Shared room,Inner Sydney,0,0,1,1,20,-33.884227,151.206319,Haymarket
8276785,34923740,Shared room,Eastern Suburbs,3,2.5,8,1,27,-33.890751,151.272135,Bondi Beach
17909157,92631198,Shared room,Northern Beaches,0,0,1,1,39,-33.79921,151.287128,Manly
19063336,51712276,Shared room,Inner Western Sydney,0,0,4,1,15,-33.890866,151.115258,Croydon
2667838,2770771,Shared room,Inner Sydney,13,5,1,1,38,-33.897412,151.16567,Stanmore
15422885,52825491,Shared room,Inner Western Sydney,10,4.5,2,1,20,-33.875145,151.101436,Burwood
12410009,67113901,Shared room,Lower Northern Sydney,0,0,2,1,39,-33.838636,151.209481,North Sydney
7724423,38799083,Shared room,Inner Western Sydney,13,5,1,1,24,-33.871436,151.097015,Burwood
16371579,44166518,Shared room,Northern Beaches,4,5,1,1,23,-33.778874,151.286822,Freshwater
5652423,29294149,Shared room,Central Northern Sydney,0,0,3,1,39,-33.756478,151.001628,Baulkham Hills
19466637,131139864,Shared room,Eastern Suburbs,0,0,3,1,20,-33.883352,151.255829,Bellevue Hill
11089809,56919944,Shared room,Inner Sydney,2,0,1,1,24,-33.883853,151.191562,Glebe
17160176,44232153,Shared room,Inner Sydney,6,5,1,1,27,-33.887088,151.167048,Annandale
16917404,101889778,Shared room,Eastern Suburbs,0,0,1,1,24,-33.888906,151.273312,Bondi Beach
7997417,12935238,Shared room,Eastern Suburbs,0,0,1,1,27,-33.883936,151.272718,North Bondi
19535519,137220307,Shared room,Eastern Suburbs,0,0,1,1,20,-33.888756,151.235836,Woollahra
8435684,44417087,Shared room,Eastern Suburbs,1,0,1,1,22,-33.892061,151.25369,Bondi Junction
19509655,110071448,Shared room,Lower Northern Sydney,0,0,2,1,24,-33.796118,151.177711,Chatswood
7653874,40170116,Shared room,Lower Northern Sydney,2,0,2,1,35,-33.819798,151.193972,Naremburn
19555616,123560097,Shared room,Inner Sydney,0,0,1,1,31,-33.876271,151.204758,Sydney
18258672,11240160,Shared room,Inner Western Sydney,4,5,2,1,24,-33.87905,151.1031,Burwood
13469496,52694865,Shared room,Inner Sydney,1,0,1,1,26,-33.873277,151.216352,Woolloomooloo
16814233,110071448,Shared room,Lower Northern Sydney,9,5,1,1,24,-33.794893,151.17627,Chatswood
8329062,36756718,Shared room,Eastern Suburbs,1,0,12,1,31,-33.919809,151.256197,Coogee
10165348,52181832,Shared room,Central Western Sydney,5,4,1,1,18,-33.866912,151.047355,Lidcombe
16169693,48911612,Shared room,Central Western Sydney,0,0,1,1,31,-33.816212,151.009243,Parramatta
13647608,12155820,Shared room,St George-Sutherland,3,3.5,1,1,24,-33.952311,151.140159,Rockdale
7009727,34923740,Shared room,Eastern Suburbs,6,4,8,1,21,-33.891026,151.273782,Bondi Beach
18245566,75656797,Shared room,Eastern Suburbs,0,0,1,1,22,-33.883682,151.254967,Bellevue Hill
17309863,86775032,Shared room,Inner Sydney,0,0,1,1,26,-33.878047,151.199822,Ultimo
15346645,50093023,Shared room,St George-Sutherland,0,0,2,1,18,-33.97634,151.10751,South Hurstville
16472398,10021044,Shared room,Inner Sydney,0,0,4,1,31,-33.890424,151.173054,Camperdown
19088813,11074201,Shared room,Northern Beaches,0,0,1,1,26,-33.79066,151.287214,Manly
14766349,66885320,Shared room,Eastern Suburbs,0,0,1,1,27,-33.918857,151.225413,Kensington
18370066,127198826,Shared room,Central Western Sydney,0,0,3,1,20,-33.875545,151.031597,Berala
4802942,23197994,Shared room,Inner Sydney,0,0,1,1,24,-33.884224,151.210698,Surry Hills
8279683,36756718,Shared room,Eastern Suburbs,0,0,1,1,31,-33.919242,151.257154,Coogee
17756503,16360831,Shared room,Eastern Suburbs,0,0,1,1,22,-33.886862,151.254559,Woollahra
13772898,80836013,Shared room,Eastern Suburbs,7,3,2,1,24,-33.954216,151.24868,Maroubra
7009651,34923740,Shared room,Eastern Suburbs,10,3.5,8,1,21,-33.891146,151.273909,Bondi Beach
8279826,36756718,Shared room,Eastern Suburbs,0,0,8,1,31,-33.920033,151.255967,Coogee
16492100,61909324,Shared room,Inner Sydney,0,0,1,1,27,-33.92194,151.209595,Rosebery
14189498,86024500,Shared room,Inner Sydney,17,4,1,1,24,-33.877088,151.204573,Sydney
8328010,36756718,Shared room,Eastern Suburbs,2,0,10,1,31,-33.919509,151.25772,Coogee
70148,354537,Shared room,Inner Sydney,29,5,1,1,27,-33.902255,151.202366,Waterloo
16561742,12307347,Shared room,Inner Sydney,2,0,4,1,39,-33.888635,151.169624,Stanmore
8328937,36756718,Shared room,Eastern Suburbs,1,0,12,1,31,-33.920503,151.255898,Coogee
8327938,36756718,Shared room,Eastern Suburbs,2,0,10,1,31,-33.921235,151.257681,Coogee
8277126,34923740,Shared room,Eastern Suburbs,13,4,10,1,27,-33.890044,151.27184,Bondi Beach
8275609,34923740,Shared room,Eastern Suburbs,1,0,8,1,27,-33.89094,151.273914,Bondi Beach
8279192,36756718,Shared room,Eastern Suburbs,0,0,8,1,26,-33.919161,151.255408,Coogee
16075210,67823261,Shared room,Eastern Suburbs,0,0,1,1,27,-33.892019,151.262885,Bondi
15034299,61909324,Shared room,Inner Sydney,3,4.5,1,1,23,-33.921961,151.209285,Rosebery
11897814,61909324,Shared room,Inner Sydney,8,4,1,1,23,-33.921987,151.207933,Rosebery
8279545,36756718,Shared room,Eastern Suburbs,0,0,8,1,31,-33.919741,151.257411,Coogee
8299816,36756718,Shared room,Eastern Suburbs,0,0,10,1,31,-33.920747,151.257343,Coogee
18507882,49412778,Shared room,Eastern Suburbs,0,0,1,1,18,-33.89086,151.265077,Bondi
8329113,36756718,Shared room,Eastern Suburbs,1,0,6,1,31,-33.920622,151.257088,Coogee
16420313,78982407,Shared room,Eastern Suburbs,1,0,1,1,24,-33.87985,151.239323,Edgecliff
16385757,35620983,Shared room,St George-Sutherland,0,0,1,1,20,-33.963214,151.10091,Hurstville
7248750,22472075,Shared room,Inner Sydney,0,0,1,1,27,-33.868541,151.190087,Pyrmont
8329173,36756718,Shared room,Eastern Suburbs,0,0,6,1,31,-33.920837,151.257648,Coogee
8300080,36756718,Shared room,Eastern Suburbs,1,0,10,1,31,-33.920667,151.257495,Coogee
17145810,31499332,Shared room,Lower Northern Sydney,2,0,1,1,19,-33.794225,151.186856,Chatswood
7016243,36756718,Shared room,Eastern Suburbs,1,0,8,1,14,-33.91945,151.257306,Coogee
8275913,34923740,Shared room,Eastern Suburbs,7,4,6,1,27,-33.89104,151.273837,Bondi Beach
16697041,110376326,Shared room,Northern Beaches,0,0,2,1,32,-33.745723,151.289405,Dee Why
12798686,55219205,Shared room,Eastern Suburbs,0,0,1,1,20,-33.88939,151.26333,Bondi Beach
8329128,36756718,Shared room,Eastern Suburbs,2,0,6,1,31,-33.919391,151.256227,Coogee
16115074,96127923,Shared room,Eastern Suburbs,0,0,1,1,39,-33.89159,151.273571,Bondi Beach
12196133,61909324,Shared room,Inner Sydney,6,4,1,1,27,-33.922336,151.209298,Rosebery
6748487,28177223,Shared room,Eastern Suburbs,0,0,1,1,33,-33.889323,151.270481,Bondi Beach
12296860,61909324,Shared room,Inner Sydney,13,4.5,1,1,23,-33.922216,151.209291,Rosebery
11726566,57826248,Shared room,Inner Sydney,0,0,1,1,24,-33.894787,151.215993,Redfern
16086899,40586951,Shared room,Eastern Suburbs,0,0,2,1,35,-33.888386,151.234667,Woollahra
11287673,58974040,Shared room,Eastern Suburbs,0,0,1,1,24,-33.890885,151.246151,Bondi Junction
17422628,7144126,Shared room,Eastern Suburbs,0,0,1,1,31,-33.876814,151.239463,Double Bay
11743412,49920115,Shared room,Eastern Suburbs,0,0,1,1,20,-33.919121,151.252366,Coogee
10366832,53357351,Shared room,Inner Sydney,0,0,1,1,22,-33.880419,151.2158,Darlinghurst
19458524,9159586,Shared room,Inner Sydney,0,0,1,1,22,-33.904611,151.183765,Erskineville
17057354,108221824,Shared room,Eastern Suburbs,1,0,1,1,40,-33.943885,151.247304,Maroubra
6390168,33313705,Shared room,Inner Sydney,0,0,1,1,27,-33.89673,151.215921,Moore Park
13421486,76500111,Shared room,Inner Western Sydney,1,0,2,1,39,-33.86666,151.087405,Homebush
9512549,49290244,Shared room,Inner Sydney,0,0,1,1,36,-33.890682,151.213659,Surry Hills
6528719,25837273,Shared room,Eastern Suburbs,0,0,1,1,24,-33.889431,151.275238,Bondi Beach
16291724,67614860,Shared room,Eastern Suburbs,0,0,1,1,24,-33.892459,151.254536,Bondi Junction
5154962,26658375,Shared room,Eastern Suburbs,0,0,1,1,20,-33.893947,151.260508,Bondi
8976629,46907490,Shared room,Eastern Suburbs,21,5,1,1,35,-33.884595,151.274265,North Bondi
11929058,63671919,Shared room,Inner Sydney,0,0,1,1,27,-33.872619,151.195558,Pyrmont
16112701,49759746,Shared room,Inner Sydney,28,4.5,1,1,27,-33.905074,151.202091,Alexandria
648654,3254747,Shared room,Eastern Suburbs,1,0,2,1,31,-33.972958,151.239384,Chifley
17331564,108968530,Shared room,Inner Western Sydney,0,0,1,1,20,-33.874651,151.106295,Burwood
8275898,34923740,Shared room,Eastern Suburbs,5,4,6,1,27,-33.890847,151.272428,Bondi Beach
8395419,34923740,Shared room,Eastern Suburbs,2,0,8,1,31,-33.890562,151.273591,Bondi Beach
8276269,34923740,Shared room,Eastern Suburbs,4,4.5,8,1,27,-33.891251,151.273218,Bondi Beach
11827800,1250499,Shared room,Eastern Suburbs,2,0,1,1,11,-33.890973,151.273163,Bondi Beach
16082531,51712276,Shared room,Inner Western Sydney,8,4.5,4,1,15,-33.88984,151.115525,Croydon
12961742,21970244,Shared room,Eastern Suburbs,2,0,1,1,22,-33.891371,151.264338,Bondi
6960525,32803646,Shared room,Lower Northern Sydney,0,0,1,1,31,-33.818954,151.177756,Lane Cove
16875279,15849553,Shared room,Eastern Suburbs,0,0,1,1,32,-33.893,151.252403,Bondi Junction
11776378,29057639,Shared room,Lower Northern Sydney,0,0,1,1,26,-33.829342,151.217568,Neutral Bay
11123983,57322688,Shared room,Inner Sydney,15,4,1,1,30,-33.871081,151.225457,Elizabeth Bay
13690666,5621878,Shared room,Eastern Suburbs,2,0,1,1,15,-33.918877,151.250849,Coogee
19349467,127346128,Shared room,Inner Western Sydney,0,0,2,1,21,-33.877529,151.105568,Burwood
17591171,91209732,Shared room,Northern Beaches,1,0,1,1,30,-33.797627,151.278147,Manly
11697596,61905581,Shared room,Eastern Suburbs,1,0,1,1,26,-33.887572,151.267922,Bondi Beach
9461163,45561934,Shared room,Eastern Suburbs,1,0,1,1,24,-33.894302,151.230906,Centennial Park
11615777,61503082,Shared room,Eastern Suburbs,0,0,1,1,22,-33.893638,151.262037,Bondi
13307045,42151918,Shared room,Inner Sydney,0,0,1,1,21,-33.883158,151.203052,Haymarket
8329176,36756718,Shared room,Eastern Suburbs,0,0,1,1,31,-33.919119,151.257024,Coogee
18910152,89922092,Shared room,Inner Western Sydney,0,0,3,1,15,-33.880162,151.098203,Burwood
16627498,20671885,Shared room,Inner Sydney,2,0,1,1,24,-33.897217,151.205425,Waterloo
14146832,51712276,Shared room,Inner Western Sydney,8,3.5,3,1,13,-33.890003,151.114929,Croydon
12524083,45211593,Shared room,Inner Western Sydney,10,4.5,1,1,20,-33.870771,151.107581,Burwood
17831635,120854109,Shared room,Inner Sydney,0,0,1,1,35,-33.884634,151.193964,Glebe
19389285,131854713,Shared room,Inner Sydney,0,0,4,1,30,-33.872113,151.223456,Potts Point
9388974,48649647,Shared room,Inner Western Sydney,0,0,2,1,20,-33.875371,151.094401,Strathfield
13688729,73440443,Shared room,Inner Sydney,14,4,2,1,20,-33.856275,151.193411,Balmain East
12510339,45211593,Shared room,Inner Western Sydney,13,4.5,1,1,20,-33.86773,151.106199,Concord
15117103,91177774,Shared room,Inner Sydney,2,0,1,1,38,-33.899467,151.169243,Enmore
18603415,81754910,Shared room,Eastern Suburbs,1,0,1,1,21,-33.92772,151.259364,Coogee
8275393,34923740,Shared room,Eastern Suburbs,3,4.5,10,1,27,-33.891028,151.272531,Bondi Beach
12820843,69940318,Shared room,Eastern Suburbs,4,5,1,1,27,-33.923239,151.254512,Coogee
10622366,10003115,Shared room,Inner Sydney,7,4.5,1,1,39,-33.870846,151.197535,Pyrmont
9420711,47940026,Shared room,Inner Sydney,0,0,1,1,31,-33.876615,151.205285,Sydney
5306978,23172471,Shared room,Lower Northern Sydney,27,4.5,1,1,20,-33.818505,151.244352,Mosman
8275939,34923740,Shared room,Eastern Suburbs,3,4.5,6,1,27,-33.891042,151.27273,Bondi Beach
9175638,47744006,Shared room,Inner Sydney,21,4.5,2,1,40,-33.889109,151.230297,Paddington
15026482,94871005,Shared room,Eastern Suburbs,5,5,1,1,24,-33.976847,151.241988,Chifley
18281731,85035102,Shared room,Eastern Suburbs,0,0,1,1,27,-33.919901,151.244697,Randwick
11002650,57092956,Shared room,Eastern Suburbs,0,0,1,1,24,-33.893989,151.257111,Bondi Junction
16115217,51712276,Shared room,Inner Western Sydney,4,4.5,4,1,15,-33.890197,151.113682,Croydon
